BIB_ID`MFHD_ID`ITEM_ID`BibSuppress`MfhdSuppress`BIB_FORMAT`LANGUAGE`TITLE`AUTHOR`TITLE_BRIEF`EDITION`ISBN`NETWORK_NUMBER`PUBLISHER_DATE`PUBLISHER`BEGIN_PUB_DATE`MfhdLocation`displayCallNo`normCallNo`ITEM_ENUM`CHRON`COPY_NUMBER`PIECES`ITEM_BARCODE`ItemPermLocCode`ItemPermLocName`ItemPermTypeName`ItemTempLocCode`ItemTempLocName`ItemTempTypeName`CREATE_DATE`UPDATE_DATE`PO_ID`MaxOfCHARGE_DATE
639831`683247`766923`N`N`am`eng`Religion and technology in the 21st century : faith in the e-world / Susan George.`George, Susan, 1967-`Religion and technology in the 21st century : faith in the e-world /``159140715X (softcover)`(OCoLC)ocm65204966`c2006.`Information Science Pub.,`2006`aastx`BR115.C65 G46 2006`BR  115            C 65   G 46   2006```1`1`31811012302793`aastx`Book Collection`BOOK 16/8/4 WK````30-Mar-07`07-Jan-08`10934`02-Jun-11
639831`683247`766923`N`N`am`eng`Religion and technology in the 21st century : faith in the e-world / Susan George.`George, Susan, 1967-`Religion and technology in the 21st century : faith in the e-world /``159140715X (softcover)`(OCoLC)ocm65204966`c2006.`Information Science Pub.,`2006`aastx`BR115.C65 G46 2006`BR  115            C 65   G 46   2006```1`1`31811012302793`aastx`Book Collection`BOOK 16/8/4 WK````30-Mar-07`07-Jan-08`11292`02-Jun-11
654242`699041`772583`N`N`am`eng`Qur¿¿an : a biography / Bruce Lawrence.`Lawrence, Bruce B.`Qur¿¿an : a biography /`1st American ed.`0871139510`(OCoLC)ocm70129240`c2006.`Atlantic Monthly Press/[Grove Atlantic] ; Distributed by Publishers Group West,`2006`aastx`BP130.74 .L39 2006`BP  13074          L 39   2006```1`1`31811012382100`aastx`Book Collection`BOOK 16/8/4 WK````21-Mar-08`13-May-08`11917`14-Mar-11
639884`682930`759333`N`N`am`eng`How children develop social understanding / Jeremy Carpendale and Charlie Lewis.`Carpendale, Jeremy I. M., 1957-`How children develop social understanding /``9781405105507 (pbk. : alk. paper)`(OCoLC)ocm62393109`2006.`Blackwell Pub.,`2006`aastx`BF723.S6 C37 2006`BF  723            S 6   C 37   2006```1`1`31811012733252`aastx`Book Collection`BOOK 16/8/4 WK````02-Apr-07`31-May-07`10922`07-Oct-10
634590`677276`751734`N`N`am`eng`Essential Hinduism / Steven J. Rosen ; foreword by Graham M. Schweig.`Rosen, Steven, 1955-`Essential Hinduism /``0275990060 (alk. paper)`(OCoLC)ocm70775665`2006.`Praeger,`2006`aastx`BL1202 .R55 2006`BL 1202            R 55   2006```1`1`31811012671445`aastx`Book Collection`BOOK 16/8/4 WK````20-Nov-06`19-Dec-06`10514`07-Oct-10
619731`662551`738470`N`N`am`eng`Encyclopedia of philosophy / Donald M. Borchert, editor in chief.``Encyclopedia of philosophy /`2nd ed.`0028657802 (set hbk. alk. paper)`(OCoLC)ocm61151356`c2006.`Macmillan Reference USA,`2006`aastx`B51 .E53 2006`B   51            E 53   2006`v.1``1`1`31811012607100`aastx`Book Collection`BOOK 16/8/4 WK````03-Jan-06`22-Jun-10`9296`
639925`683188`757769`N`N`am`eng`Faith in America : changes, challenges, new directions / edited by Charles H. Lippy.``Faith in America : changes, challenges, new directions /``0275986055 (set : alk. paper)`(OCoLC)ocm70698824`2006.`Praeger,`2006`aastx`BL2525 .F33 2006`BL 2525            F 33   2006`v.2``1`1`31811012728344`aastx`Book Collection`BOOK 16/8/4 WK````03-Apr-07`12-Jul-10`10932`
660478`705571`780286`N`N`am`eng`Satan : a biography / Henry Ansgar Kelly.`Kelly, Henry Ansgar, 1934-`Satan : a biography /`1st ed.`9780521604024 (pbk.)`(OCoLC)ocm63390688`2006.`Cambridge University Press,`2006`aastx`BS680.D56 K45 2006`BS  680            D 56   K 45   2006```1`1`31811013236842`aastx`Book Collection`BOOK 16/8/4 WK````15-Aug-08`08-Dec-08`12460`27-Jun-12
654243`698923`777953`N`N`am`eng`Creationist debate : the encounter between the Bible and the historical mind / Arthur McCalla.`McCalla, Arthur.`Creationist debate : the encounter between the Bible and the historical mind /``0826480020 (pbk. : alk. paper)`(OCoLC)ocm70262551`c2006.`T & T Clark International,`2006`aastx`BS652 .M33 2006`BS  652            M 33   2006```1`1`31811013210516`aastx`Book Collection`BOOK 16/8/4 WK````21-Mar-08`24-Sep-08`11905`25-Jan-10
633909`677164`751229`N`N`am`eng`Diary of a philosophy student / Simone de Beauvoir ; edited by Barbara Klaw, Sylvie Le Bon de Beauvoir, and Margaret A. Simons ; with Marybeth Timmermann ; foreword by Sylvie Le Bon de Beauvoir ; translations, notes, and annotations by Barbara Klaw ; tran`Beauvoir, Simone de, 1908-1986.`Diary of a philosophy student /``0252031423 (cloth : alk. paper)`(OCoLC)ocm70251151`2006-`University of Illinois Press,`2006`aastx`B2430.B344 A313 2006`B 2430            B 344   A 313   2006```2`1`31811012687326`aastx`Book Collection`BOOK 16/8/4 WK````30-Oct-06``10419`16-Jan-09
639671`682662`758351`N`N`am`eng`Moral imagination : from Edmund Burke to Lionel Trilling / Gertrude Himmelfarb.`Himmelfarb, Gertrude.`Moral imagination : from Edmund Burke to Lionel Trilling /``1566636248 (hardcover : alk. paper)`(OCoLC)ocm61109330`2006.`Ivan R. Dee,`2006`aastx`B791 .H56 2006`B  791            H 56   2006```1`1`31811012674845`aastx`Book Collection`BOOK 16/8/4 WK````27-Mar-07`10-May-07`10894`
639672`682663`758423`N`N`am`eng`Out of error : further essays on critical rationalism / David Miller.`Miller, David (David William)`Out of error : further essays on critical rationalism /``0754650685`(OCoLC)ocm57641308`c2006.`Ashgate,`2006`aastx`B1649.P64 M55 2006`B 1649            P 64   M 55   2006```1`1`31811012674696`aastx`Book Collection`BOOK 16/8/4 WK````27-Mar-07`11-May-07`10894`
637624`680425`755314`N`N`am`eng`Rolling away the stone : Mary Baker Eddy's challenge to materialism / Stephen Gottschalk.`Gottschalk, Stephen.`Rolling away the stone : Mary Baker Eddy's challenge to materialism /``0253346738 (hardcover : alk. paper)`(OCoLC)ocm60492012`c2006.`Indiana University Press,`2006`aastx`BX6995 .G68 2006`BX 6995            G 68   2006```1`1`31811012720598`aastx`Book Collection`BOOK 16/8/4 WK````02-Feb-07`13-Mar-07`10742`
619731`662551`738476`N`N`am`eng`Encyclopedia of philosophy / Donald M. Borchert, editor in chief.``Encyclopedia of philosophy /`2nd ed.`0028657802 (set hbk. alk. paper)`(OCoLC)ocm61151356`c2006.`Macmillan Reference USA,`2006`aastx`B51 .E53 2006`B   51            E 53   2006`v.7``1`1`31811012607050`aastx`Book Collection`BOOK 16/8/4 WK````03-Jan-06`22-Jun-10`9296`
619731`662551`738474`N`N`am`eng`Encyclopedia of philosophy / Donald M. Borchert, editor in chief.``Encyclopedia of philosophy /`2nd ed.`0028657802 (set hbk. alk. paper)`(OCoLC)ocm61151356`c2006.`Macmillan Reference USA,`2006`aastx`B51 .E53 2006`B   51            E 53   2006`v.5``1`1`31811013343671`aastx`Book Collection`BOOK 16/8/4 WK````03-Jan-06`22-Jun-10`9296`
635740`678293`753747`N`N`am`eng`Ahmad ibn Hanbal / Christopher Melchert.`Melchert, Christopher.`Ahmad ibn Hanbal /``1851684077 (hbk.)`(OCoLC)ocm70173862`c2006.`Oneworld,`2006`aastx`BP80.H283 M45 2006`BP   80            H 283   M 45   2006```1`1`31811012705193`aastx`Book Collection`BOOK 16/8/4 WK````03-Jan-07`26-Jan-07`10601`01-Dec-09
634995`677378`755087`N`N`am`eng`Late medieval Englishwomen : Julian of Norwich, Marjorie Kempe, and Juliana Berners / selected and introduced by Barry Collett.``Late medieval Englishwomen : Julian of Norwich, Marjorie Kempe, and Juliana Berners /``0754630919 (alk. paper)`(OCoLC)ocm64555367`2006.`Ashgate,`2006`aastx`BV4501.3 .L37 2006`BV 45013           L 37   2006```1`1`31811012703404`aastx`Book Collection`BOOK 16/8/4 WK````05-Dec-06`06-Mar-07`10521`24-Sep-12
639915`683197`757873`N`N`am`eng`Key words in Judaism / Ron Geaves.`Geaves, Ron.`Key words in Judaism /``1589011287 (pbk. : alk. paper)`(OCoLC)ocm64442897`c2006.`Georgetown University Press,`2006`aastx`BM50 .G43 2006`BM   50            G 43   2006```1`1`31811012728310`aastx`Book Collection`BOOK 16/8/4 WK````03-Apr-07`12-Jul-10`10932`
634161`676453`753107`N`N`am`eng`Remembering Socrates : philosophical essays / edited by Lindsay Judson and Vassilis Karasmanis.``Remembering Socrates : philosophical essays /``0199276137 (hbk. : alk. paper)`(OCoLC)ocm61424803`2006.`Clarendon Press ; Oxford University Press,`2006`aastx`B317 .R46 2006`B  317            R 46   2006```1`1`31811012672351`aastx`Book Collection`BOOK 16/8/4 WK````08-Nov-06`18-Jan-07`10440`08-Dec-11
627539`671722`747486`N`N`am`eng`Islamic philosophy from its origin to the present : philosophy in the land of prophecy / Seyyed Hossein Nasr.`Nasr, Seyyed Hossein.`Islamic philosophy from its origin to the present : philosophy in the land of prophecy /``0791467996 (hardcover : alk. paper)`(OCoLC)ocm61295941`c2006.`State University of New York Press,`2006`aastx`B741 .N384 2006`B  741            N 384   2006```1`1`31811013035780`aastx`Book Collection`BOOK 16/8/4 WK````05-Jun-06`22-Aug-06`10215`03-May-07
654245`698909`774259`N`N`am`eng`Advaita worldview : God, world, and humanity / Anantanand Rambachan.`Rambachan, Anantanand, 1951-`Advaita worldview : God, world, and humanity /``0791468526 (pbk. : alk. paper)`(OCoLC)ocm62089942`c2006.`State University of New York Press,`2006`aastx`B132.A3 R36 2006`B  132            A 3   R 36   2006```1`1`31811012384478`aastx`Book Collection`BOOK 16/8/4 WK````21-Mar-08`20-Jun-08`11905`11-Nov-10
643485`686863`761396`N`N`am`eng`Contemporary Mormonism : Latter-day Saints in modern America / Claudia L. Bushman.`Bushman, Claudia L.`Contemporary Mormonism : Latter-day Saints in modern America /``027598933X (alk. paper)`(OCoLC)ocm61178156`2006.`Praeger Publishers,`2006`aastx`BX8611 .B83 2006`BX 8611            B 83   2006```1`1`31811012288174`aastx`Book Collection`BOOK 16/8/4 WK````07-Jun-07`24-Jul-07`11194`19-Sep-07
624577`668508`745100`N`N`am`eng`Faith and sword : a short history of Christian-Muslim conflict / Alan G. Jamieson.`Jamieson, A. G. (Alan G.)`Faith and sword : a short history of Christian-Muslim conflict /``1861892721 (hbk.)`(OCoLC)ocm63137294`2006.`Reaktion,`2006`aastx`BP172 .J36 2006`BP  172            J 36   2006```1`1`31811012652486`aastx`Book Collection`BOOK 16/8/4 WK````30-Mar-06`14-Jul-06`9797`21-Jan-09
652764`697814`771622`N`N`am`eng`Malcolm X : a graphic biography / written by Andrew Helfer ; art by Randy DuBurke.`Helfer, Andrew.`Malcolm X : a graphic biography /`1st ed.`9780809095049 (hardcover : alk. paper)`(OCoLC)ocm68133011`2006.`Hill and Wang,`2006`aastx`BP223.Z8 L5745 2006`BP  223            Z 8   L 5745   2006```1`1`31811012351170`aastx`Book Collection`BOOK 16/8/4 WK````26-Feb-08`17-Apr-08`11792`12-Dec-12
639918`683194`757877`N`N`am`eng`Key words in Christianity / Ron Geaves.`Geaves, Ron.`Key words in Christianity /``1589011260 (pbk. ; alk. paper)`(OCoLC)ocm64453409`c2006.`Georgetown University Press,`2006`aastx`BR95 .G43 2006`BR   95            G 43   2006```1`1`31811012728120`aastx`Book Collection`BOOK 16/8/4 WK````03-Apr-07`21-Jun-10`10932`
637609`680411`755953`N`N`am`eng`Fear of knowledge : against relativism and constructivism / Paul A. Boghossian.`Boghossian, Paul Artin.`Fear of knowledge : against relativism and constructivism /``019928718X (hbk.)`(OCoLC)ocm61176460`2006.`Clarendon Press ; Oxford University Press,`2006`aastx`BD221 .B64 2006`BD  221            B 64   2006```1`1`31811012725183`aastx`Book Collection`BOOK 16/8/4 WK````02-Feb-07`03-Apr-07`10742`18-Sep-08
639652`682783`759771`N`N`am`eng`Beyond 9 to 5 : your life in time / Sarah Norgate.`Norgate, Sarah, 1970-`Beyond 9 to 5 : your life in time /``0231140088 (cloth : alk. paper)`(OCoLC)ocm72161950`c2006.`Columbia University Press,`2006`aastx`BF468 .N67 2006`BF  468            N 67   2006```1`1`31811012734623`aastx`Book Collection`BOOK 16/8/4 WK````27-Mar-07`13-Jun-07`10900`
643407`686825`761560`N`N`am`eng`Working ethics : how to be fair in a culturally complex world / Richard Rowson.`Rowson, Richard.`Working ethics : how to be fair in a culturally complex world /``1853027502 (pbk.)`(OCoLC)ocm62509107`2006.`Jessica Kingsley Publishers,`2006`aastx`BJ1725 .R69 2006`BJ 1725            R 69   2006```1`1`31811012288505`aastx`Book Collection`BOOK 16/8/4 WK````04-Jun-07`27-Jul-07`11192`
660480`705569`781449`N`N`am`eng`Socratic virtue : making the best of the neither-good-nor-bad / Naomi Reshotko.`Reshotko, Naomi, 1961-`Socratic virtue : making the best of the neither-good-nor-bad /``0521846188 (hbk.)`(OCoLC)ocm70059796`2006.`Cambridge University Press,`2006`aastx`B318.V57 R47 2006`B  318            V 57   R 47   2006```1`1`31811013236727`aastx`Book Collection`BOOK 16/8/4 WK````15-Aug-08`21-Jan-09`12460`
639925`683188`757768`N`N`am`eng`Faith in America : changes, challenges, new directions / edited by Charles H. Lippy.``Faith in America : changes, challenges, new directions /``0275986055 (set : alk. paper)`(OCoLC)ocm70698824`2006.`Praeger,`2006`aastx`BL2525 .F33 2006`BL 2525            F 33   2006`v.1``1`1`31811012728385`aastx`Book Collection`BOOK 16/8/4 WK````03-Apr-07`12-Jul-10`10932`
644485`688053`761685`N`N`am`lat`Aratoris Subdiaconi Historia apostolica / cura et studio A.P Orba¿¿n.`Arator, Subdiaconus, fl. 513-544.`Aratoris Subdiaconi Historia apostolica /``2503013015 (v. 1)`(OCoLC)ocm70286912`2006.`Brepols,`2006`aastx`BR60 .C49`BR   60            C 49`v.130, pt.1``1`1`31811012293711`aastx`Book Collection`BOOK 16/8/4 WK````11-Jul-07`31-Jul-07`11312`08-Feb-11
644485`688053`761685`N`N`am`lat`Aratoris Subdiaconi Historia apostolica / cura et studio A.P Orba¿¿n.`Arator, Subdiaconus, fl. 513-544.`Aratoris Subdiaconi Historia apostolica /``2503013015 (v. 1)`(OCoLC)ocm70286912`2006.`Brepols,`2006`aastx`BR60 .C49`BR   60            C 49`v.130, pt.1``1`1`31811012293711`aastx`Book Collection`BOOK 16/8/4 WK````11-Jul-07`31-Jul-07`11312`08-Feb-11
634530`677271`751761`N`N`am`eng`Death and dying / Sonja Eubanks, book editor.``Death and dying /``073772885X (hardcover lib. : alk. paper)`(OCoLC)ocm69423231`c2006.`Greenhaven Press,`2006`aastx`BF789.D4 D3453 2006`BF  789            D 4   D 3453   2006```1`1`31811012671353`aastx`Book Collection`BOOK 16/8/4 WK````17-Nov-06`19-Dec-06`10514`08-Jul-08
632875`675156`750280`N`N`am`eng`Reason's grief : an essay on tragedy and value / George W. Harris.`Harris, George W.`Reason's grief : an essay on tragedy and value /``0521863287 (hardback)`(OCoLC)ocm61684141`2006.`Cambridge University Press,`2006`aastx`BH301.T7 H37 2006`BH  301            T 7   H 37   2006```1`1`31811012669415`aastx`Book Collection`BOOK 16/8/4 WK````03-Oct-06`24-Oct-06`10363`
639080`682004`757762`N`N`am`eng`Reckless rites : Purim and the legacy of Jewish violence / Elliott Horowitz.`Horowitz, Elliott S.`Reckless rites : Purim and the legacy of Jewish violence /``0691124914 (alk. paper)`(OCoLC)ocm60245556`c2006.`Princeton University Press,`2006`aastx`BM538.P3 H67 2006`BM  538            P 3   H 67   2006```1`1`31811012729805`aastx`Book Collection`BOOK 16/8/4 WK````14-Mar-07`01-May-07`10855`
653413`698060`771538`N`N`am`eng`Making enemies : humiliation and international conflict / Evelin Lindner ; foreword by Morton Deutsch.`Lindner, Evelin, 1954-`Making enemies : humiliation and international conflict /``0275991091 (alk. paper)`(OCoLC)ocm68786749`2006.`Praeger Security International,`2006`aastx`BF575.H85 L56 2006`BF  575            H 85   L 56   2006```1`1`31811012351873`aastx`Book Collection`BOOK 16/8/4 WK````06-Mar-08`14-Apr-08`11812`
654240`698999`777281`N`N`am`eng`Talking book : African Americans and the Bible / Allen Dwight Callahan.`Callahan, Allen Dwight.`Talking book : African Americans and the Bible /``0300109369 (cloth : alk. paper)`(OCoLC)ocm64453352`c2006.`Yale University Press,`2006`aastx`BS521.2 .C35 2006`BS  5212           C 35   2006```1`1`31811013208593`aastx`Book Collection`BOOK 16/8/4 WK````21-Mar-08`08-Sep-08`11905`
644434`687638`763907`N`N`am`eng`Interpreting the Bible : a handbook of terms and methods / W. Randolph Tate.`Tate, W. Randolph.`Interpreting the Bible : a handbook of terms and methods /``1565635159 (alk. paper)`(OCoLC)ocm62741381`c2006.`Hendrickson Publishers,`2006`aastx`BS511.3 .T38 2006`BS  5113           T 38   2006```1`1`31811012290105`aastx`Book Collection`BOOK 16/8/4 WK````09-Jul-07`05-Sep-07`11287`21-Jan-10
654197`698485`772513`N`N`am`eng`Bible / edited and with an introduction by Harold Bloom.``Bible /`Updated ed.`0791081370 (hardcover)`(OCoLC)ocm66392997`c2006.`Chelsea House Publishers,`2006`aastx`BS535 .B47 2006`BS  535            B 47   2006```1`1`31811012386929`aastx`Book Collection`BOOK 16/8/4 WK````20-Mar-08`09-May-08`11879`28-Mar-11
654241`698992`777280`N`N`am`eng`New faces of Christianity : believing the Bible in the global south / Philip Jenkins.`Jenkins, Philip, 1952-`New faces of Christianity : believing the Bible in the global south /``0195300653 (cloth : alk. paper)`(OCoLC)ocm69013265`c2006.`Oxford University Press,`2006`aastx`BR121.3 .J45 2006`BR  1213           J 45   2006```1`1`31811013208551`aastx`Book Collection`BOOK 16/8/4 WK````21-Mar-08`08-Sep-08`11905`24-May-10
652594`696959`775131`N`N`am`eng`West, Islam and Islamism : is ideological Islam compatible with liberal democracy? / Caroline Cox and John Marks.`Cox, Caroline, 1937-`West, Islam and Islamism : is ideological Islam compatible with liberal democracy? /`2nd ed.`9781903386545 (pbk.)`(OCoLC)ocm77571344`2006.`Civitas: Institute for the Study of Civil Society,`2006`aastx`BP190.5.S35 C69 2006`BP  1905           S 35   C 69   2006```1`1`31811013200921`aastx`Book Collection`BOOK 16/8/4 WK````20-Feb-08`22-Jul-08`11731`21-Nov-08
634146`676438`752105`N`N`am`eng`Cambridge companion to Adam Smith / edited by Knud Haakonssen.``Cambridge companion to Adam Smith /``0521770599`(OCoLC)ocm60321422`2006.`Cambridge University Press,`2006`aastx`B1545.Z7 C36 2006`B 1545            Z 7   C 36   2006```1`1`31811012671627`aastx`Book Collection`BOOK 16/8/4 WK````08-Nov-06`04-Jan-07`10440`
639444`682445`757738`N`N`am`eng`Religion and violence in a secular world : toward a new political theology / edited by Clayton Crockett.``Religion and violence in a secular world : toward a new political theology /``0813925614 (cloth : alk. paper)`(OCoLC)ocm65197921`2006.`University of Virginia Press,`2006`aastx`BL65.V55 R457 2006`BL   65            V 55   R 457   2006```1`1`31811012730266`aastx`Book Collection`BOOK 16/8/4 WK````21-Mar-07`01-May-07`10878`
619731`662551`738473`N`N`am`eng`Encyclopedia of philosophy / Donald M. Borchert, editor in chief.``Encyclopedia of philosophy /`2nd ed.`0028657802 (set hbk. alk. paper)`(OCoLC)ocm61151356`c2006.`Macmillan Reference USA,`2006`aastx`B51 .E53 2006`B   51            E 53   2006`v.4``1`1`31811012606987`aastx`Book Collection`BOOK 16/8/4 WK````03-Jan-06`22-Jun-10`9296`
640440`683588`760929`N`N`am`eng`Islamic thought : an introduction / Abdullah Saeed.`Saeed, Abdullah.`Islamic thought : an introduction /``0415364094 (pbk. : alk. paper)`(OCoLC)ocm62889009`2006.`Routledge,`2006`aastx`BP161.3 .S24 2006`BP  1613           S 24   2006```1`1`31811012287226`aastx`Book Collection`BOOK 16/8/4 WK````12-Apr-07`17-Jul-07`10954`01-Apr-11
643676`687551`760775`N`N`am`eng`Christianity and the transformation of the book : Origen, Eusebius, and the library of Caesarea / Anthony Grafton, Megan Williams.`Grafton, Anthony.`Christianity and the transformation of the book : Origen, Eusebius, and the library of Caesarea /``0674023145`(OCoLC)ocm74456035`2006.`Belknap Press of Harvard University Press,`2006`aastx`BR67.2 .G73 2006`BR   672           G 73   2006```1`1`31811012286830`aastx`Book Collection`BOOK 16/8/4 WK````20-Jun-07`12-Jul-07`11279`22-Sep-10
